"YEAR","SERIAL","MONTH","HWTFINL","CPSID","ASECFLAG","ASECWTH","STATEFIP","COUNTY","PERNUM","WTFINL","CPSIDP","ASECWT","VOWHYNOT","VOYNOTREG","VOTEHOW","VOTEWHEN","VOREGHOW","VOTERES","VOTERESP","VOTED","VOREG","VOSUPPWT"
2010,9131,7,1857.7812,20090503486600,,,27,27003,1,1857.7812,20090503486601,,,,,,,,,,,
2010,9132,7,882.9394,20100504838600,,,27,27003,1,882.9394,20100504838601,,,,,,,,,,,
2010,9132,7,882.9394,20100504838600,,,27,27003,2,834.2516,20100504838602,,,,,,,,,,,
2010,9132,7,882.9394,20100504838600,,,27,27003,3,894.7402,20100504838603,,,,,,,,,,,
2010,9132,7,882.9394,20100504838600,,,27,27003,4,1230.1531,20100504838604,,,,,,,,,,,
2010,9133,7,1917.0784,20100604592200,,,27,27003,1,1917.0784,20100604592201,,,,,,,,,,,
2010,9133,7,1917.0784,20100604592200,,,27,27003,2,1917.0784,20100604592202,,,,,,,,,,,
2010,9133,7,1917.0784,20100604592200,,,27,27003,3,1433.4123,20100604592203,,,,,,,,,,,
2010,9137,7,1427.599,20090503515100,,,27,0,1,1427.599,20090503515101,,,,,,,,,,,
2010,9138,7,1593.0465,20090503512400,,,27,0,1,1593.0465,20090503512401,,,,,,,,,,,
2010,9138,7,1593.0465,20090503512400,,,27,0,2,1667.2166,20090503512402,,,,,,,,,,,
2010,9138,7,1593.0465,20090503512400,,,27,0,3,1792.1864,20090503512403,,,,,,,,,,,
2010,9138,7,1593.0465,20090503512400,,,27,0,4,1435.6835,20090503512404,,,,,,,,,,,
2010,9139,7,1339.0266,20090603500000,,,27,0,1,1339.0266,20090603500001,,,,,,,,,,,
2010,9140,7,1490.0912,20100602330300,,,27,0,1,1490.0912,20100602330301,,,,,,,,,,,
2010,9141,7,1752.3888,20090603493800,,,27,0,1,1614.4999,20090603493801,,,,,,,,,,,
2010,9141,7,1752.3888,20090603493800,,,27,0,2,1752.3888,20090603493802,,,,,,,,,,,
2010,9151,7,1712.7328,20100605955100,,,27,0,1,1512.8673,20100605955101,,,,,,,,,,,
2010,9151,7,1712.7328,20100605955100,,,27,0,2,1712.7328,20100605955102,,,,,,,,,,,
2010,9152,7,1428.4165,20100606652700,,,27,0,1,1428.4165,20100606652701,,,,,,,,,,,
2010,9153,7,1803.0554,20090403508700,,,27,0,1,1803.0554,20090403508701,,,,,,,,,,,
2010,9153,7,1803.0554,20090403508700,,,27,0,2,1741.0967,20090403508702,,,,,,,,,,,
2010,9153,7,1803.0554,20090403508700,,,27,0,3,1933.2039,20090403508705,,,,,,,,,,,
2010,9153,7,1803.0554,20090403508700,,,27,0,4,1926.7434,20090403508704,,,,,,,,,,,
2010,9153,7,1803.0554,20090403508700,,,27,0,5,2017.1734,20090403508703,,,,,,,,,,,
2010,9155,7,1288.9082,20100501792800,,,27,0,1,1288.9082,20100501792801,,,,,,,,,,,
2010,9155,7,1288.9082,20100501792800,,,27,0,2,1639.2523,20100501792802,,,,,,,,,,,
2010,9156,7,1412.8649,20100603601100,,,27,0,1,1412.8649,20100603601101,,,,,,,,,,,
2010,9156,7,1412.8649,20100603601100,,,27,0,2,1575.6415,20100603601102,,,,,,,,,,,
2010,9157,7,1440.2165,20090503450500,,,27,27037,1,1440.2165,20090503450501,,,,,,,,,,,
2010,9158,7,1316.4723,20090503484400,,,27,27037,1,1316.4723,20090503484401,,,,,,,,,,,
2010,9158,7,1316.4723,20090503484400,,,27,27037,2,1686.6096,20090503484402,,,,,,,,,,,
2010,9159,7,1887.6471,20100403456900,,,27,27037,1,1887.6471,20100403456901,,,,,,,,,,,
2010,9159,7,1887.6471,20100403456900,,,27,27037,2,1822.7815,20100403456902,,,,,,,,,,,
2010,9160,7,1448.415,20090403420500,,,27,0,1,1448.415,20090403420501,,,,,,,,,,,
2010,9160,7,1448.415,20090403420500,,,27,0,2,1467.4891,20090403420502,,,,,,,,,,,
2010,9161,7,1600.8271,20090403438200,,,27,0,1,1600.8271,20090403438201,,,,,,,,,,,
2010,9162,7,1448.415,20090403442000,,,27,0,1,1448.415,20090403442001,,,,,,,,,,,
2010,9163,7,1387.0995,20090503406700,,,27,0,1,1387.0995,20090503406701,,,,,,,,,,,
2010,9163,7,1387.0995,20090503406700,,,27,0,2,1496.2073,20090503406702,,,,,,,,,,,
2010,9164,7,1654.8553,20100606341400,,,27,0,1,1654.8553,20100606341401,,,,,,,,,,,
2010,9165,7,1859.7627,20090603476000,,,27,0,1,1859.7627,20090603476001,,,,,,,,,,,
2010,9167,7,1654.1631,20090907055600,,,27,0,1,1654.1631,20090907055601,,,,,,,,,,,
2010,9167,7,1654.1631,20090907055600,,,27,0,2,1271.5825,20090907055602,,,,,,,,,,,
2010,9168,7,1109.2045,20090603425100,,,27,0,1,1109.2045,20090603425101,,,,,,,,,,,
2010,9169,7,2513.5059,20100403422800,,,27,0,1,2513.5059,20100403422801,,,,,,,,,,,
2010,9170,7,2414.0732,20100403407300,,,27,0,1,2414.0732,20100403407301,,,,,,,,,,,
2010,9171,7,2414.0732,20100403422900,,,27,0,1,2414.0732,20100403422901,,,,,,,,,,,
2010,9172,7,1389.0048,20100503007600,,,27,0,1,1389.0048,20100503007601,,,,,,,,,,,
2010,9172,7,1389.0048,20100503007600,,,27,0,2,1524.835,20100503007602,,,,,,,,,,,
2010,9173,7,695.8819,20100503942900,,,27,0,1,695.8819,20100503942901,,,,,,,,,,,
2010,9174,7,1496.2073,20100503943000,,,27,0,1,1496.2073,20100503943001,,,,,,,,,,,
2010,9175,7,743.5106,20100505574200,,,27,0,1,743.5106,20100505574201,,,,,,,,,,,
2010,9175,7,743.5106,20100505574200,,,27,0,2,855.1042,20100505574202,,,,,,,,,,,
2010,9175,7,743.5106,20100505574200,,,27,0,3,855.1042,20100505574203,,,,,,,,,,,
2010,9176,7,1494.5759,20100505200600,,,27,0,1,1494.5759,20100505200601,,,,,,,,,,,
2010,9177,7,1524.835,20100504842700,,,27,0,1,1524.835,20100504842701,,,,,,,,,,,
2010,9178,7,1721.3156,20100603606400,,,27,0,1,1721.3156,20100603606401,,,,,,,,,,,
2010,9179,7,763.6159,20100606653900,,,27,0,1,763.6159,20100606653901,,,,,,,,,,,
2010,9179,7,763.6159,20100606653900,,,27,0,2,1555.2763,20100606653902,,,,,,,,,,,
2010,9180,7,1373.3171,20100607056300,,,27,0,1,1373.3171,20100607056301,,,,,,,,,,,
2010,9180,7,1373.3171,20100607056300,,,27,0,2,1787.2799,20100607056302,,,,,,,,,,,
2010,9180,7,1373.3171,20100607056300,,,27,0,3,1551.2174,20100607056303,,,,,,,,,,,
2010,9181,7,1440.4917,20090403534800,,,27,0,1,1404.9377,20090403534801,,,,,,,,,,,
2010,9181,7,1440.4917,20090403534800,,,27,0,2,1440.4917,20090403534802,,,,,,,,,,,
2010,9182,7,1383.5067,20090403510700,,,27,0,1,1401.7261,20090403510701,,,,,,,,,,,
2010,9182,7,1383.5067,20090403510700,,,27,0,2,1383.5067,20090403510702,,,,,,,,,,,
2010,9183,7,1471.757,20090503507500,,,27,0,1,1429.1573,20090503507501,,,,,,,,,,,
2010,9183,7,1471.757,20090503507500,,,27,0,2,1471.757,20090503507502,,,,,,,,,,,
2010,9183,7,1471.757,20090503507500,,,27,0,3,1146.9206,20090503507503,,,,,,,,,,,
2010,9184,7,1403.5278,20090503535500,,,27,0,1,1403.5278,20090503535501,,,,,,,,,,,
2010,9184,7,1403.5278,20090503535500,,,27,0,2,1818.8834,20090503535502,,,,,,,,,,,
2010,9185,7,1456.5022,20090503512000,,,27,0,1,1456.5022,20090503512001,,,,,,,,,,,
2010,9186,7,1644.1778,20090603542400,,,27,0,1,1644.1778,20090603542401,,,,,,,,,,,
2010,9186,7,1644.1778,20090603542400,,,27,0,2,1580.6958,20090603542404,,,,,,,,,,,
2010,9186,7,1644.1778,20090603542400,,,27,0,3,1485.5949,20090603542403,,,,,,,,,,,
2010,9186,7,1644.1778,20090603542400,,,27,0,4,1332.5818,20090603542402,,,,,,,,,,,
2010,9188,7,1693.8471,20100403504100,,,27,0,1,1693.8471,20100403504101,,,,,,,,,,,
2010,9188,7,1693.8471,20100403504100,,,27,0,2,1957.0473,20100403504102,,,,,,,,,,,
2010,9188,7,1693.8471,20100403504100,,,27,0,3,1926.7434,20100403504104,,,,,,,,,,,
2010,9188,7,1693.8471,20100403504100,,,27,0,4,1926.7434,20100403504105,,,,,,,,,,,
2010,9189,7,1792.1864,20100506772800,,,27,0,1,1792.1864,20100506772801,,,,,,,,,,,
2010,9190,7,1598.4028,20100505201400,,,27,0,1,1598.4028,20100505201401,,,,,,,,,,,
2010,9191,7,1675.4236,20100602340900,,,27,0,1,1605.509,20100602340901,,,,,,,,,,,
2010,9191,7,1675.4236,20100602340900,,,27,0,2,1675.4236,20100602340902,,,,,,,,,,,
2010,9191,7,1675.4236,20100602340900,,,27,0,3,1332.7436,20100602340903,,,,,,,,,,,
2010,9191,7,1675.4236,20100602340900,,,27,0,4,1756.6082,20100602340904,,,,,,,,,,,
2010,9192,7,1574.2751,20100602341200,,,27,0,1,1574.2751,20100602341201,,,,,,,,,,,
2010,9193,7,1344.5628,20100606341900,,,27,0,1,1344.5628,20100606341901,,,,,,,,,,,
2010,9193,7,1344.5628,20100606341900,,,27,0,2,1644.1778,20100606341902,,,,,,,,,,,
2010,9194,7,1397.3007,20100602341300,,,27,0,1,1634.5466,20100602341301,,,,,,,,,,,
2010,9194,7,1397.3007,20100602341300,,,27,0,2,1397.3007,20100602341302,,,,,,,,,,,
2010,9195,7,1568.7904,20090403502500,,,27,27123,1,1568.7904,20090403502502,,,,,,,,,,,
2010,9196,7,1752.3888,20090603473500,,,27,27123,1,1679.3395,20090603473501,,,,,,,,,,,
2010,9196,7,1752.3888,20090603473500,,,27,27123,2,1752.3888,20090603473502,,,,,,,,,,,
2010,9197,7,1599.1586,20100603610700,,,27,27123,1,1599.1586,20100603610701,,,,,,,,,,,
2010,9197,7,1599.1586,20100603610700,,,27,27123,2,1511.5607,20100603610702,,,,,,,,,,,
2010,9197,7,1599.1586,20100603610700,,,27,27123,3,1460.8205,20100603610703,,,,,,,,,,,
2010,9197,7,1599.1586,20100603610700,,,27,27123,4,1551.2174,20100603610704,,,,,,,,,,,
2010,9197,7,1599.1586,20100603610700,,,27,27123,5,1775.5251,20100603610705,,,,,,,,,,,
2010,9198,7,1503.2314,20100506129800,,,27,27137,1,1503.2314,20100506129801,,,,,,,,,,,
2010,9201,7,1361.0798,20100606655600,,,27,27137,1,1361.0798,20100606655601,,,,,,,,,,,
2010,9201,7,1361.0798,20100606655600,,,27,27137,2,1521.9577,20100606655602,,,,,,,,,,,
2010,9201,7,1361.0798,20100606655600,,,27,27137,3,1917.0784,20100606655603,,,,,,,,,,,
2010,9202,7,1660.5011,20090703445900,,,27,0,1,1660.5011,20090703445901,,,,,,,,,,,
2010,9202,7,1660.5011,20090703445900,,,27,0,2,1999.5317,20090703445902,,,,,,,,,,,
2010,9203,7,1484.3884,20100501800500,,,27,0,1,1484.3884,20100501800501,,,,,,,,,,,
2010,9203,7,1484.3884,20100501800500,,,27,0,2,1696.8073,20100501800502,,,,,,,,,,,
2010,9203,7,1484.3884,20100501800500,,,27,0,3,1754.7833,20100501800503,,,,,,,,,,,
2010,9204,7,1848.6657,20100700920400,,,27,0,1,1575.9651,20100700920401,,,,,,,,,,,
2010,9204,7,1848.6657,20100700920400,,,27,0,2,1848.6657,20100700920402,,,,,,,,,,,
2010,9205,7,1664.9817,20100700920500,,,27,0,1,1664.9817,20100700920501,,,,,,,,,,,
2010,9206,7,1471.2974,20090403453600,,,27,0,1,1471.2974,20090403453601,,,,,,,,,,,
2010,9207,7,1440.4917,20100403546500,,,27,0,1,1440.4917,20100403546501,,,,,,,,,,,
2010,9207,7,1440.4917,20100403546500,,,27,0,2,1404.9377,20100403546502,,,,,,,,,,,
2010,9208,7,1427.599,20100501801200,,,27,0,1,1427.599,20100501801201,,,,,,,,,,,
2010,9209,7,1326.759,20100501801400,,,27,0,1,1326.759,20100501801401,,,,,,,,,,,
2010,9209,7,1326.759,20100501801400,,,27,0,2,1424.2636,20100501801402,,,,,,,,,,,
2010,9210,7,1599.1586,20090603557500,,,27,0,1,1599.1586,20090603557501,,,,,,,,,,,
2010,9210,7,1599.1586,20090603557500,,,27,0,2,1511.5607,20090603557502,,,,,,,,,,,
2010,9210,7,1599.1586,20090603557500,,,27,0,3,1368.0991,20090603557505,,,,,,,,,,,
2010,9210,7,1599.1586,20090603557500,,,27,0,4,1318.7924,20090603557504,,,,,,,,,,,
2010,9210,7,1599.1586,20090603557500,,,27,0,5,1459.3664,20090603557503,,,,,,,,,,,
2010,9211,7,1344.5628,20090603542600,,,27,0,1,1344.5628,20090603542601,,,,,,,,,,,
2010,9213,7,793.7448,20100403544600,,,27,0,1,1535.9434,20100403544601,,,,,,,,,,,
2010,9213,7,793.7448,20100403544600,,,27,0,2,793.7448,20100403544602,,,,,,,,,,,
2010,9214,7,1383.5067,20100403536200,,,27,0,1,1401.7261,20100403536201,,,,,,,,,,,
2010,9214,7,1383.5067,20100403536200,,,27,0,2,1383.5067,20100403536202,,,,,,,,,,,
2010,9215,7,1730.071,20090403491700,,,27,27163,1,1730.071,20090403491701,,,,,,,,,,,
2010,9215,7,1730.071,20090403491700,,,27,27163,2,1875.2134,20090403491702,,,,,,,,,,,
2010,9216,7,1580.9298,20090503443400,,,27,27163,1,1580.9298,20090503443401,,,,,,,,,,,
2010,9217,7,1361.0798,20090603460200,,,27,27163,1,1361.0798,20090603460201,,,,,,,,,,,
2010,9217,7,1361.0798,20090603460200,,,27,27163,2,1521.9577,20090603460202,,,,,,,,,,,
2010,9218,7,1427.1828,20090603451500,,,27,27163,1,1427.1828,20090603451501,,,,,,,,,,,
2010,9219,7,1524.5346,20100403438500,,,27,27163,1,1524.5346,20100403438501,,,,,,,,,,,
2010,9220,7,855.9025,20100403488800,,,27,27163,1,1478.1818,20100403488801,,,,,,,,,,,
2010,9220,7,855.9025,20100403488800,,,27,27163,2,855.9025,20100403488802,,,,,,,,,,,
2010,9220,7,855.9025,20100403488800,,,27,27163,3,1282.1172,20100403488803,,,,,,,,,,,
2010,9221,7,1277.1604,20100505202500,,,27,27163,1,1277.1604,20100505202501,,,,,,,,,,,
2010,9221,7,1277.1604,20100505202500,,,27,27163,2,1392.6191,20100505202502,,,,,,,,,,,
2010,9222,7,1497.035,20090403549000,,,27,0,1,1497.035,20090403549001,,,,,,,,,,,
2010,9222,7,1497.035,20090403549000,,,27,0,2,1535.9434,20090403549002,,,,,,,,,,,
2010,9223,7,1427.599,20100505202700,,,27,0,1,1427.599,20100505202701,,,,,,,,,,,
2010,9224,7,1669.5024,20100602348800,,,27,0,1,1669.5024,20100602348801,,,,,,,,,,,
2010,11040,7,1524.5346,20100403450900,,,27,27003,1,1524.5346,20100403450901,,,,,,,,,,,
2010,11040,7,1524.5346,20100403450900,,,27,27003,2,1568.7904,20100403450902,,,,,,,,,,,
2010,11041,7,1697.636,20100403482300,,,27,27003,1,1697.636,20100403482301,,,,,,,,,,,
2010,11041,7,1697.636,20100403482300,,,27,27003,2,1500.8474,20100403482302,,,,,,,,,,,
2010,11042,7,1578.5872,20100403466500,,,27,27003,1,1578.5872,20100403466501,,,,,,,,,,,
2010,11042,7,1578.5872,20100403466500,,,27,27003,2,1434.9831,20100403466502,,,,,,,,,,,
2010,11042,7,1578.5872,20100403466500,,,27,27003,3,1778.3311,20100403466503,,,,,,,,,,,
2010,11043,7,1427.1828,20100602651500,,,27,27003,1,1427.1828,20100602651501,,,,,,,,,,,
2010,11044,7,1720.1676,20100604802900,,,27,0,1,1720.1676,20100604802901,,,,,,,,,,,
2010,11044,7,1720.1676,20100604802900,,,27,0,2,1368.0991,20100604802902,,,,,,,,,,,
2010,11044,7,1720.1676,20100604802900,,,27,0,3,1373.3171,20100604802903,,,,,,,,,,,
2010,11044,7,1720.1676,20100604802900,,,27,0,4,1639.8437,20100604802904,,,,,,,,,,,
2010,11045,7,1941.0389,20090403552800,,,27,0,1,1941.0389,20090403552801,,,,,,,,,,,
2010,11046,7,1545.535,20090403546600,,,27,0,1,1404.9377,20090403546601,,,,,,,,,,,
2010,11046,7,1545.535,20090403546600,,,27,0,2,1545.535,20090403546602,,,,,,,,,,,
2010,11047,7,1639.2523,20100502061400,,,27,0,1,1724.1367,20100502061401,,,,,,,,,,,
2010,11047,7,1639.2523,20100502061400,,,27,0,2,1639.2523,20100502061402,,,,,,,,,,,
2010,11048,7,1403.5278,20100503270600,,,27,0,1,1403.5278,20100503270601,,,,,,,,,,,
2010,11048,7,1403.5278,20100503270600,,,27,0,2,1429.1573,20100503270602,,,,,,,,,,,
2010,11049,7,1471.2974,20090403486800,,,27,0,1,1471.2974,20090403486801,,,,,,,,,,,
2010,11049,7,1471.2974,20090403486800,,,27,0,2,1434.9831,20090403486802,,,,,,,,,,,
2010,11050,7,1568.7904,20090403491400,,,27,0,1,1568.7904,20090403491401,,,,,,,,,,,
2010,11053,7,1539.6895,20090403521400,,,27,0,1,1518.151,20090403521401,,,,,,,,,,,
2010,11053,7,1539.6895,20090403521400,,,27,0,2,1539.6895,20090403521402,,,,,,,,,,,
2010,11054,7,1410.0615,20090503542200,,,27,0,1,1363.4607,20090503542201,,,,,,,,,,,
2010,11054,7,1410.0615,20090503542200,,,27,0,2,1410.0615,20090503542202,,,,,,,,,,,
2010,11055,7,1324.939,20090503528700,,,27,0,1,1324.939,20090503528701,,,,,,,,,,,
2010,11055,7,1324.939,20090503528700,,,27,0,2,1429.1573,20090503528702,,,,,,,,,,,
2010,11060,7,1628.2315,20100403498600,,,27,0,1,1574.0362,20100403498601,,,,,,,,,,,
2010,11060,7,1628.2315,20100403498600,,,27,0,2,1628.2315,20100403498602,,,,,,,,,,,
2010,11060,7,1628.2315,20100403498600,,,27,0,3,1957.0473,20100403498603,,,,,,,,,,,
2010,11060,7,1628.2315,20100403498600,,,27,0,4,1751.2078,20100403498605,,,,,,,,,,,
2010,11060,7,1628.2315,20100403498600,,,27,0,5,1581.6433,20100403498604,,,,,,,,,,,
2010,11061,7,1654.8553,20090603483700,,,27,27037,1,1654.8553,20090603483701,,,,,,,,,,,
2010,11062,7,1597.7932,20100506559300,,,27,27037,1,1597.7932,20100506559301,,,,,,,,,,,
2010,11062,7,1597.7932,20100506559300,,,27,27037,2,1541.9137,20100506559302,,,,,,,,,,,
2010,11062,7,1597.7932,20100506559300,,,27,27037,3,1429.9992,20100506559303,,,,,,,,,,,
2010,11063,7,1529.0499,20090403456400,,,27,0,1,1561.7893,20090403456401,,,,,,,,,,,
2010,11063,7,1529.0499,20090403456400,,,27,0,2,1529.0499,20090403456402,,,,,,,,,,,
2010,11064,7,1301.5981,20090403420300,,,27,0,1,1301.5981,20090403420301,,,,,,,,,,,
2010,11065,7,1316.4723,20090503485100,,,27,0,1,1316.4723,20090503485101,,,,,,,,,,,
2010,11066,7,1025.7539,20090603424100,,,27,0,1,1025.7539,20090603424101,,,,,,,,,,,
2010,11066,7,1025.7539,20090603424100,,,27,0,2,768.4803,20090603424102,,,,,,,,,,,
2010,11066,7,1025.7539,20090603424100,,,27,0,3,729.2226,20090603424103,,,,,,,,,,,
2010,11067,7,1639.1306,20090603417300,,,27,0,1,1639.1306,20090603417301,,,,,,,,,,,
2010,11068,7,1443.0799,20090603462000,,,27,0,1,1639.8437,20090603462001,,,,,,,,,,,
2010,11068,7,1443.0799,20090603462000,,,27,0,2,1443.0799,20090603462002,,,,,,,,,,,
2010,11068,7,1443.0799,20090603462000,,,27,0,3,1407.7931,20090603462003,,,,,,,,,,,
2010,11068,7,1443.0799,20090603462000,,,27,0,4,1551.2174,20090603462004,,,,,,,,,,,
2010,11068,7,1443.0799,20090603462000,,,27,0,5,1460.8205,20090603462005,,,,,,,,,,,
2010,11069,7,1278.7443,20090703418100,,,27,0,1,1278.7443,20090703418101,,,,,,,,,,,
2010,11070,7,878.7345,20100403410200,,,27,0,1,878.7345,20100403410201,,,,,,,,,,,
2010,11071,7,906.9729,20100403418900,,,27,0,1,906.9729,20100403418901,,,,,,,,,,,
2010,11072,7,805.2245,20100403404600,,,27,0,1,805.2245,20100403404601,,,,,,,,,,,
2010,11073,7,906.9729,20100403411300,,,27,0,1,906.9729,20100403411301,,,,,,,,,,,
2010,11074,7,940.0627,20100403417900,,,27,0,1,1098.467,20100403417901,,,,,,,,,,,
2010,11074,7,940.0627,20100403417900,,,27,0,2,940.0627,20100403417902,,,,,,,,,,,
2010,11074,7,940.0627,20100403417900,,,27,0,3,836.0237,20100403417904,,,,,,,,,,,
2010,11074,7,940.0627,20100403417900,,,27,0,4,1005.9778,20100403417903,,,,,,,,,,,
2010,11075,7,1647.0543,20100403428100,,,27,0,1,1647.0543,20100403428101,,,,,,,,,,,
2010,11076,7,1740.0694,20100403424200,,,27,0,1,1740.0694,20100403424201,,,,,,,,,,,
2010,11078,7,1611.9252,20100403410800,,,27,0,1,1611.9252,20100403410801,,,,,,,,,,,
2010,11078,7,1611.9252,20100403410800,,,27,0,2,1589.3761,20100403410802,,,,,,,,,,,
2010,11079,7,1673.393,20100502065500,,,27,0,1,1673.393,20100502065501,,,,,,,,,,,
2010,11080,7,700.8904,20100502065900,,,27,0,1,700.8904,20100502065901,,,,,,,,,,,
2010,11080,7,700.8904,20100502065900,,,27,0,2,816.9983,20100502065902,,,,,,,,,,,
2010,11081,7,1711.2326,20100602659200,,,27,0,1,1711.2326,20100602659201,,,,,,,,,,,
2010,11082,7,1754.0273,20100605466000,,,27,0,1,1754.0273,20100605466001,,,,,,,,,,,
2010,11082,7,1754.0273,20100605466000,,,27,0,2,1549.343,20100605466002,,,,,,,,,,,
2010,11083,7,1639.1306,20100606936400,,,27,0,1,1639.1306,20100606936401,,,,,,,,,,,
2010,11083,7,1639.1306,20100606936400,,,27,0,2,1549.343,20100606936402,,,,,,,,,,,
2010,11083,7,1639.1306,20100606936400,,,27,0,3,1351.7564,20100606936403,,,,,,,,,,,
2010,11083,7,1639.1306,20100606936400,,,27,0,4,1658.386,20100606936404,,,,,,,,,,,
2010,11084,7,1456.2907,20100602659400,,,27,0,1,1456.2907,20100602659401,,,,,,,,,,,
2010,11086,7,1658.8833,20090703460100,,,27,0,1,1658.8833,20090703460101,,,,,,,,,,,
2010,11087,7,1428.3101,20090403538200,,,27,0,1,1404.9377,20090403538201,,,,,,,,,,,
2010,11087,7,1428.3101,20090403538200,,,27,0,2,1428.3101,20090403538202,,,,,,,,,,,
2010,11090,7,1410.0615,20100502066900,,,27,0,1,1410.0615,20100502066901,,,,,,,,,,,
2010,11090,7,1410.0615,20100502066900,,,27,0,2,1363.4607,20100502066902,,,,,,,,,,,
2010,11091,7,1628.2315,20100403533600,,,27,0,1,1628.2315,20100403533601,,,,,,,,,,,
2010,11091,7,1628.2315,20100403533600,,,27,0,2,1661.5356,20100403533602,,,,,,,,,,,
2010,11091,7,1628.2315,20100403533600,,,27,0,3,1618.0682,20100403533604,,,,,,,,,,,
2010,11091,7,1628.2315,20100403533600,,,27,0,4,1618.0682,20100403533603,,,,,,,,,,,
2010,11091,7,1628.2315,20100403533600,,,27,0,5,1625.1052,20100403533605,,,,,,,,,,,
2010,11092,7,1703.5513,20100403500900,,,27,0,1,1703.5513,20100403500901,,,,,,,,,,,
2010,11092,7,1703.5513,20100403500900,,,27,0,2,1679.3903,20100403500904,,,,,,,,,,,
2010,11092,7,1703.5513,20100403500900,,,27,0,3,2163.4664,20100403500903,,,,,,,,,,,
2010,11092,7,1703.5513,20100403500900,,,27,0,4,1539.6895,20100403500902,,,,,,,,,,,
2010,11095,7,1783.4746,20090403571700,,,27,0,1,1783.4746,20090403571701,,,,,,,,,,,
2010,11095,7,1783.4746,20090403571700,,,27,0,2,2032.1042,20090403571702,,,,,,,,,,,
2010,11095,7,1783.4746,20090403571700,,,27,0,3,2165.7227,20090403571703,,,,,,,,,,,
2010,11096,7,1403.5278,20090503539200,,,27,0,1,1403.5278,20090503539201,,,,,,,,,,,
2010,11096,7,1403.5278,20090503539200,,,27,0,2,1547.8286,20090503539202,,,,,,,,,,,
2010,11096,7,1403.5278,20090503539200,,,27,0,3,1792.1864,20090503539203,,,,,,,,,,,
2010,11096,7,1403.5278,20090503539200,,,27,0,4,1299.6478,20090503539205,,,,,,,,,,,
2010,11096,7,1403.5278,20090503539200,,,27,0,5,1792.1864,20090503539204,,,,,,,,,,,
2010,11096,7,1403.5278,20090503539200,,,27,0,6,1299.6478,20090503539206,,,,,,,,,,,
2010,11097,7,1326.759,20090503523700,,,27,0,1,1326.759,20090503523701,,,,,,,,,,,
2010,11097,7,1326.759,20090503523700,,,27,0,2,1456.5022,20090503523702,,,,,,,,,,,
2010,11097,7,1326.759,20090503523700,,,27,0,3,1564.3389,20090503523704,,,,,,,,,,,
2010,11097,7,1326.759,20090503523700,,,27,0,4,1667.2166,20090503523703,,,,,,,,,,,
2010,11098,7,1324.939,20090503529800,,,27,0,1,1324.939,20090503529801,,,,,,,,,,,
2010,11098,7,1324.939,20090503529800,,,27,0,2,1509.6294,20090503529802,,,,,,,,,,,
2010,11098,7,1324.939,20090503529800,,,27,0,3,1792.1864,20090503529803,,,,,,,,,,,
2010,11099,7,1456.5022,20090503534100,,,27,0,1,1456.5022,20090503534101,,,,,,,,,,,
2010,11099,7,1456.5022,20090503534100,,,27,0,2,1724.1367,20090503534102,,,,,,,,,,,
2010,11101,7,1500.8474,20090603455500,,,27,27123,1,1500.8474,20090603455501,,,,,,,,,,,
2010,11101,7,1500.8474,20090603455500,,,27,27123,2,1652.6716,20090603455502,,,,,,,,,,,
2010,11102,7,1739.9827,20090403456500,,,27,27123,1,1739.9827,20090403456501,,,,,,,,,,,
2010,11102,7,1739.9827,20090403456500,,,27,27123,2,2107.25,20090403456502,,,,,,,,,,,
2010,11102,7,1739.9827,20090403456500,,,27,27123,3,1930.7794,20090403456503,,,,,,,,,,,
2010,11103,7,1618.0449,20090403575100,,,27,27137,1,1470.8514,20090403575101,,,,,,,,,,,
2010,11103,7,1618.0449,20090403575100,,,27,27137,2,1618.0449,20090403575102,,,,,,,,,,,
2010,11104,7,1711.2535,20100604808000,,,27,27137,1,1711.2535,20100604808001,,,,,,,,,,,
2010,11104,7,1711.2535,20100604808000,,,27,27137,2,1738.2199,20100604808002,,,,,,,,,,,
2010,11104,7,1711.2535,20100604808000,,,27,27137,3,1599.1586,20100604808003,,,,,,,,,,,
2010,11105,7,1389.0048,20100502069500,,,27,27137,1,1389.0048,20100502069501,,,,,,,,,,,
2010,11106,7,1673.393,20100502069700,,,27,27137,1,1673.393,20100502069701,,,,,,,,,,,
2010,11106,7,1673.393,20100502069700,,,27,27137,2,1508.3485,20100502069702,,,,,,,,,,,
2010,11106,7,1673.393,20100502069700,,,27,27137,3,1673.393,20100502069703,,,,,,,,,,,
2010,11108,7,1413.0938,20100403486300,,,27,0,1,1413.0938,20100403486301,,,,,,,,,,,
2010,11108,7,1413.0938,20100403486300,,,27,0,2,1431.7029,20100403486302,,,,,,,,,,,
2010,11109,7,1631.9331,20100602664600,,,27,0,1,1631.9331,20100602664601,,,,,,,,,,,
2010,11110,7,1423.2804,20100701111000,,,27,0,1,1247.5608,20100701111001,,,,,,,,,,,
2010,11110,7,1423.2804,20100701111000,,,27,0,2,1423.2804,20100701111002,,,,,,,,,,,
2010,11110,7,1423.2804,20100701111000,,,27,0,3,1490.604,20100701111003,,,,,,,,,,,
2010,11110,7,1423.2804,20100701111000,,,27,0,4,1469.4562,20100701111004,,,,,,,,,,,
2010,11110,7,1423.2804,20100701111000,,,27,0,5,1469.4562,20100701111005,,,,,,,,,,,
